Enc1,Enc2,Enc3,Enc_Timestamp,IR_Timestamp
0,0,0,1001764609662990,1001761015838070
0,0,0,1001764610681770,1001761015838070
0,0,0,1001764611700570,1001761015838070
0,0,0,1001764612719410,1001761015838070
0,0,0,1001764613739490,1001764613737510
0,0,0,1001764614757870,1001764613737510
0,0,0,1001764615776770,1001764613737510
0,0,0,1001764616795710,1001764613737510
0,0,0,1001764617815710,1001764613737510
0,0,0,1001764618834550,1001764613737510
0,0,0,1001764619853310,1001764613737510
0,0,0,1001764620872250,1001764613737510
0,0,0,1001764621890450,1001764613737510
0,0,0,1001764622909310,1001764613737510
0,0,0,1001764623929390,1001764623927410
0,0,0,1001764624948890,1001764623927410
0,0,0,1001764625968230,1001764623927410
0,0,0,1001764626987150,1001764623927410
0,0,0,1001764628005950,1001764623927410
0,0,0,1001764629024210,1001764623927410
0,0,0,1001764630043070,1001764623927410
0,0,0,1001764631061870,1001764623927410
0,0,0,1001764632080670,1001764623927410
0,0,0,1001764633099550,1001764623927410
0,0,0,1001764634119690,1001764634117710
0,0,0,1001764635138170,1001764634117710
0,0,0,1001764636157070,1001764634117710
0,0,0,1001764637175990,1001764634117710
0,0,0,1001764638194930,1001764634117710
0,0,0,1001764639213290,1001764634117710
0,0,0,1001764640232110,1001764634117710
0,0,0,1001764641250350,1001764634117710
0,0,0,1001764642269170,1001764634117710
0,0,0,1001764643287970,1001764634117710
0,0,0,1001764644307610,1001764644305610
0,0,0,1001764645326190,1001764644305610
0,0,0,1001764646345910,1001764644305610
0,0,0,1001764647364790,1001764644305610
0,0,0,1001764648383570,1001764644305610
0,0,0,1001764649402470,1001764644305610
0,0,0,1001764650421250,1001764644305610
0,0,0,1001764651439710,1001764644305610
0,0,0,1001764652458530,1001764644305610
0,0,0,1001764653477370,1001764644305610
0,0,0,1001764654497550,1001764654495570
0,0,0,1001764655515450,1001764654495570
0,0,0,1001764656533850,1001764654495570
0,0,0,1001764657552230,1001764654495570
0,0,0,1001764658571110,1001764654495570
0,0,0,1001764659589950,1001764654495570
0,0,0,1001764660608710,1001764654495570
0,0,0,1001764661627610,1001764654495570
0,0,0,1001764662646450,1001764654495570
0,0,0,1001764663665210,1001764654495570
0,0,0,1001764664685310,1001764664683330
0,0,0,1001764665703290,1001764664683330
0,0,0,1001764666722590,1001764664683330
0,0,0,1001764667741470,1001764664683330
0,0,0,1001764668760250,1001764664683330
0,0,0,1001764669779050,1001764664683330
0,0,0,1001764670797390,1001764664683330
0,0,0,1001764671816330,1001764664683330
0,0,0,1001764672835190,1001764664683330
0,0,0,1001764673854030,1001764664683330
0,0,0,1001764674874190,1001764674872210
0,0,0,1001764675892110,1001764674872210
0,0,0,1001764676911530,1001764674872210
0,0,0,1001764677930390,1001764674872210
0,0,0,1001764678948610,1001764674872210
0,0,0,1001764679968030,1001764674872210
0,0,0,1001764680986270,1001764674872210
0,0,0,1001764682005070,1001764674872210
0,0,0,1001764683023930,1001764674872210
0,0,0,1001764684042690,1001764674872210
0,0,0,1001764685062850,1001764685060850
0,0,0,1001764686084190,1001764685060850
0,0,0,1001764687102530,1001764685060850
0,0,0,1001764688121470,1001764685060850
0,0,0,1001764689140370,1001764685060850
0,0,0,1001764690159150,1001764685060850
0,0,0,1001764691177970,1001764685060850
0,0,0,1001764692196870,1001764685060850
0,0,0,1001764693215210,1001764685060850
0,0,0,1001764694234010,1001764685060850
0,0,0,1001764695253630,1001764695251630
0,0,0,1001764696271490,1001764695251630
0,0,0,1001764697289750,1001764695251630
0,0,0,1001764698308650,1001764695251630
0,0,0,1001764699327390,1001764695251630
0,0,0,1001764700346510,1001764695251630
0,0,0,1001764701365310,1001764695251630
0,0,0,1001764702384190,1001764695251630
0,0,0,1001764703403010,1001764695251630
0,0,0,1001764704421810,1001764695251630
0,0,0,1001764705442050,1001764705440050
0,0,0,1001764706459890,1001764705440050
0,0,0,1001764707479330,1001764705440050
0,0,0,1001764708498150,1001764705440050
0,0,0,1001764709516930,1001764705440050
0,0,0,1001764710535810,1001764705440050
0,0,0,1001764711554110,1001764705440050
0,0,0,1001764712572930,1001764705440050
0,0,0,1001764713591630,1001764705440050
0,0,0,1001764714610450,1001764705440050
0,0,0,1001764715630610,1001764715628610
0,0,0,1001764716649010,1001764715628610
0,0,0,1001764717669590,1001764715628610
0,0,0,1001764718687890,1001764715628610
0,0,0,1001764719706730,1001764715628610
0,0,0,1001764720725530,1001764715628610
0,0,0,1001764721744310,1001764715628610
0,0,0,1001764722763210,1001764715628610
0,0,0,1001764723782050,1001764715628610
0,0,0,1001764724800810,1001764715628610
0,0,0,1001764725820910,1001764725818930
0,0,0,1001764726838890,1001764725818930
0,0,0,1001764727858190,1001764725818930
0,0,0,1001764728877070,1001764725818930
0,0,0,1001764729895850,1001764725818930
0,0,0,1001764730914650,1001764725818930
0,0,0,1001764731933510,1001764725818930
0,0,0,1001764732951970,1001764725818930
0,0,0,1001764733970870,1001764725818930
0,0,0,1001764734989650,1001764725818930
0,0,0,1001764736009830,1001764736007830
0,0,0,1001764737027770,1001764736007830
0,0,0,1001764738047110,1001764736007830
0,0,0,1001764739065970,1001764736007830
0,0,0,1001764740084770,1001764736007830
0,0,0,1001764741103650,1001764736007830
0,0,0,1001764742122010,1001764736007830
0,0,0,1001764743140790,1001764736007830
0,0,0,1001764744159610,1001764736007830
0,0,0,1001764745178510,1001764736007830
0,0,0,1001764746198550,1001764746196550
0,0,0,1001764747215870,1001764746196550
0,0,0,1001764748234670,1001764746196550
0,0,0,1001764749252930,1001764746196550
0,0,0,1001764750275830,1001764746196550
0,0,0,1001764751294110,1001764746196550
0,0,0,1001764752312850,1001764746196550
0,0,0,1001764753331590,1001764746196550
0,0,0,1001764754351050,1001764746196550
0,0,0,1001764755369970,1001764746196550
0,0,0,1001764756390150,1001764756388150
0,0,0,1001764757408010,1001764756388150
0,0,0,1001766155276030,1001764756388150
0,0,0,1001766156294310,1001764756388150
0,0,0,1001766157312570,1001764756388150
0,0,0,1001766158331410,1001764756388150
0,0,0,1001766159350850,1001764756388150
0,0,0,1001766160369530,1001764756388150
0,0,0,1001766161388930,1001764756388150
0,0,0,1001766162407210,1001764756388150
0,0,0,1001766163427390,1001766163425390
0,0,0,1001766164445790,1001766163425390
0,0,0,1001766165465210,1001766163425390
0,0,0,1001766166483510,1001766163425390
0,0,0,1001766167502330,1001766163425390
0,0,0,1001766168521230,1001766163425390
0,0,0,1001766169540090,1001766163425390
0,0,0,1001766170558910,1001766163425390
0,0,0,1001766171577770,1001766163425390
0,0,0,1001766172596030,1001766163425390
0,0,0,1001766173616210,1001766173614230
0,0,0,1001766174634710,1001766173614230
0,0,0,1001766175653550,1001766173614230
0,0,0,1001766176672390,1001766173614230
0,0,0,1001766177691250,1001766173614230
0,0,0,1001766178710030,1001766173614230
0,0,0,1001766179728870,1001766173614230
0,0,0,1001766180747750,1001766173614230
0,0,0,1001766181766530,1001766173614230
0,0,0,1001766182785370,1001766173614230
0,0,0,1001766183805510,1001766183803530
0,0,0,1001766184823330,1001766183803530
0,0,0,1001766185842650,1001766183803530
0,0,0,1001766186861630,1001766183803530
0,0,0,1001766187880430,1001766183803530
0,0,0,1001766188898730,1001766183803530
0,0,0,1001766189917590,1001766183803530
0,0,0,1001766190936330,1001766183803530
0,0,0,1001766191955170,1001766183803530
0,0,0,1001766192974070,1001766183803530
0,0,0,1001766193994110,1001766193992130
0,0,0,1001766195012550,1001766193992130
0,0,0,1001766196031550,1001766193992130
0,0,0,1001766197050330,1001766193992130
0,0,0,1001766198069210,1001766193992130
0,0,0,1001766199088110,1001766193992130
0,0,0,1001766200106470,1001766193992130
0,0,0,1001766201125250,1001766193992130
0,0,0,1001766202144070,1001766193992130
0,0,0,1001766203162970,1001766193992130
0,0,0,1001766204183110,1001766204181110
0,0,0,1001766205201050,1001766204181110
0,0,0,1001766206219330,1001766204181110
0,0,0,1001766207238270,1001766204181110
0,0,0,1001766208256050,1001766204181110
0,0,0,1001766209273750,1001766204181110
0,0,0,1001766210292550,1001766204181110
0,0,0,1001766211311350,1001766204181110
0,0,0,1001766212330150,1001766204181110
0,0,0,1001766213349630,1001766204181110
0,0,0,1001766214369270,1001766214367290
0,0,0,1001766215387630,1001766214367290
0,0,0,1001766216406910,1001766214367290
0,0,0,1001766217453870,1001766214367290
0,0,0,1001766218471450,1001766214367290
0,0,0,1001766219490910,1001766214367290
0,0,0,1001766220509710,1001766214367290
0,0,0,1001766221528670,1001766214367290
0,0,0,1001766222547010,1001766214367290
0,0,0,1001766223565750,1001766214367290
0,0,0,1001766224586050,1001766224584050
0,0,0,1001766225604470,1001766224584050
0,0,0,1001766226623410,1001766224584050
0,0,0,1001766227642250,1001766224584050
0,0,0,1001766228661070,1001766224584050
0,0,0,1001766229679950,1001766224584050
