Enc1,Enc2,Enc3,Enc_Timestamp,IR_Timestamp
0,0,0,1000012428214910,1000012427196190
0,0,0,1000012429229230,1000012427196190
0,0,0,1000012430245430,1000012427196190
0,0,0,1000012431261510,1000012427196190
0,0,0,1000012432277550,1000012427196190
0,0,0,1000012433293550,1000012427196190
0,0,0,1000012434309750,1000012427196190
0,0,0,1000012435326510,1000012427196190
0,0,0,1000012436342470,1000012427196190
0,0,0,1000012437359810,1000012437357770
0,0,0,1000012438378750,1000012437357770
0,0,0,1000012439394710,1000012437357770
0,0,0,1000012440410630,1000012437357770
0,0,0,1000012441426590,1000012437357770
0,0,0,1000012442442750,1000012437357770
0,0,0,1000012443458770,1000012437357770
0,0,0,1000012444474890,1000012437357770
0,0,0,1000012445490830,1000012437357770
0,0,0,1000012446506890,1000012437357770
0,0,0,1000012447524190,1000012447522150
0,0,0,1000012448543070,1000012447522150
0,0,0,1000012449559070,1000012447522150
0,0,0,1000012450575210,1000012447522150
0,0,0,1000012451591210,1000012447522150
0,0,0,1000012452607210,1000012447522150
0,0,0,1000012453623250,1000012447522150
0,0,0,1000012454639390,1000012447522150
0,0,0,1000012455655470,1000012447522150
0,0,0,1000012456671530,1000012447522150
0,0,0,1000012457688870,1000012457686830
0,0,0,1000012458707730,1000012457686830
0,0,0,1000012459723890,1000012457686830
0,0,0,1000012460740030,1000012457686830
0,0,0,1000012461756170,1000012457686830
0,0,0,1000012462772450,1000012457686830
0,0,0,1000012463788550,1000012457686830
0,0,0,1000012464804650,1000012457686830
0,0,0,1000012465820670,1000012457686830
0,0,0,1000012466836890,1000012457686830
0,0,0,1000012467854290,1000012467852250
0,0,0,1000012468873310,1000012467852250
0,0,0,1000012469889370,1000012467852250
0,0,0,1000012470905490,1000012467852250
0,0,0,1000012471921450,1000012467852250
0,0,0,1000012472937610,1000012467852250
0,0,0,1000012473953750,1000012467852250
0,0,0,1000012474969970,1000012467852250
0,0,0,1000012475985970,1000012467852250
0,0,0,1000012477001990,1000012467852250
0,0,0,1000012478019450,1000012478017410
0,0,0,1000012479038390,1000012478017410
0,0,0,1000012480054510,1000012478017410
0,0,0,1000012481070570,1000012478017410
0,0,0,1000012482086690,1000012478017410
0,0,0,1000012483102730,1000012478017410
0,0,0,1000012484118750,1000012478017410
0,0,0,1000012485134870,1000012478017410
0,0,0,1000012486150930,1000012478017410
0,0,0,1000012487167210,1000012478017410
0,0,0,1000012488184650,1000012488182610
0,0,0,1000012489203470,1000012488182610
0,0,0,1000012490219510,1000012488182610
0,0,0,1000012491235710,1000012488182610
0,0,0,1000012492251690,1000012488182610
0,0,0,1000012493267790,1000012488182610
0,0,0,1000012494282850,1000012488182610
0,0,0,1000012495298950,1000012488182610
0,0,0,1000012496315710,1000012488182610
0,0,0,1000012497331810,1000012488182610
0,0,0,1000012498349190,1000012498347150
0,0,0,1000012499368150,1000012498347150
0,0,0,1000012500384270,1000012498347150
0,0,0,1000012501400330,1000012498347150
0,0,0,1000012502416390,1000012498347150
0,0,0,1000012503432490,1000012498347150
0,0,0,1000012504448590,1000012498347150
0,0,0,1000012505464610,1000012498347150
0,0,0,1000012506480710,1000012498347150
0,0,0,1000012507496790,1000012498347150
0,0,0,1000012508514150,1000012508512110
0,0,0,1000012509532990,1000012508512110
0,0,0,1000012510548970,1000012508512110
0,0,0,1000012511565150,1000012508512110
0,0,0,1000012512581250,1000012508512110
0,0,0,1000012513597310,1000012508512110
0,0,0,1000012514613230,1000012508512110
0,0,0,1000012515629310,1000012508512110
0,0,0,1000012516645290,1000012508512110
0,0,0,1000012517661270,1000012508512110
0,0,0,1000012518678670,1000012518676630
0,0,0,1000012519697750,1000012518676630
0,0,0,1000012520713830,1000012518676630
0,0,0,1000012521729930,1000012518676630
0,0,0,1000012522745950,1000012518676630
0,0,0,1000012523762050,1000012518676630
0,0,0,1000012524778030,1000012518676630
0,0,0,1000012525794090,1000012518676630
0,0,0,1000012526810230,1000012518676630
0,0,0,1000012527826410,1000012518676630
0,0,0,1000012528843790,1000012528841750
0,0,0,1000012529862750,1000012528841750
0,0,0,1000012530878790,1000012528841750
0,0,0,1000012531894930,1000012528841750
0,0,0,1000012532911010,1000012528841750
0,0,0,1000012533927030,1000012528841750
0,0,0,1000012534943130,1000012528841750
0,0,0,1000012535959310,1000012528841750
0,0,0,1000012536975430,1000012528841750
0,0,0,1000012537991370,1000012528841750
0,0,0,1000012539008710,1000012539006670
0,0,0,1000012540027650,1000012539006670
0,0,0,1000012541043730,1000012539006670
0,0,0,1000012542059710,1000012539006670
0,0,0,1000012543075810,1000012539006670
0,0,0,1000012544092010,1000012539006670
0,0,0,1000012545107990,1000012539006670
0,0,0,1000012546124070,1000012539006670
0,0,0,1000012547140110,1000012539006670
0,0,0,1000012548156250,1000012539006670
0,0,0,1000012549173670,1000012549171630
0,0,0,1000012550192510,1000012549171630
0,0,0,1000012551208470,1000012549171630
0,0,0,1000012552224710,1000012549171630
0,0,0,1000012553240670,1000012549171630
0,0,0,1000012554256710,1000012549171630
0,0,0,1000012555272770,1000012549171630
0,0,0,1000012556288010,1000012549171630
0,0,0,1000012557304050,1000012549171630
0,0,0,1000012558320830,1000012549171630
0,0,0,1000012559338290,1000012559336250
0,0,0,1000012560357310,1000012559336250
0,0,0,1000012561373350,1000012559336250
0,0,0,1000012562389330,1000012559336250
0,0,0,1000012563405490,1000012559336250
0,0,0,1000012564421590,1000012559336250
0,0,0,1000012565437730,1000012559336250
0,0,0,1000012566453710,1000012559336250
0,0,0,1000012567469770,1000012559336250
0,0,0,1000012568485970,1000012559336250
0,0,0,1000012569503310,1000012569501270
0,0,0,1000012570522370,1000012569501270
0,0,0,1000012571538350,1000012569501270
0,0,0,1000012572554410,1000012569501270
0,0,0,1000012573570450,1000012569501270
0,0,0,1000012574586550,1000012569501270
0,0,0,1000012575602630,1000012569501270
0,0,0,1000012576618710,1000012569501270
0,0,0,1000012577634790,1000012569501270
0,0,0,1000012578650830,1000012569501270
0,0,0,1000012579668190,1000012579666150
0,0,0,1000012580687210,1000012579666150
0,0,0,1000012581703310,1000012579666150
0,0,0,1000012582719390,1000012579666150
0,0,0,1000012583735490,1000012579666150
0,0,0,1000012584751610,1000012579666150
0,0,0,1000012585767590,1000012579666150
0,0,0,1000012586783590,1000012579666150
0,0,0,1000012587799650,1000012579666150
0,0,0,1000012588815770,1000012579666150
